Date/Time,Type,Profit USD
2021-01-19 15:30:00+00:00,Long Exit,120.0
2021-01-19 15:30:00+00:00,Short Entry,
2021-01-19 15:45:00+00:00,Short Exit,91.6666666666788
2021-01-19 15:45:00+00:00,Long Entry,
2021-01-19 16:00:00+00:00,Long Exit,-18.333333333321207
2021-01-19 16:00:00+00:00,Short Entry,
2021-01-19 17:00:00+00:00,Short Exit,-265.0
2021-01-19 17:00:00+00:00,Long Entry,
2021-01-19 17:30:00+00:00,Long Exit (TP),813.2666666666773
2021-01-19 19:00:00+00:00,Long Entry,
2021-01-19 19:30:00+00:00,Long Exit,45.0
2021-01-19 19:30:00+00:00,Short Entry,
2021-01-19 20:00:00+00:00,Short Exit,-26.666666666642413
2021-01-19 20:00:00+00:00,Long Entry,
2021-01-19 21:00:00+00:00,Long Exit (SL),-347.1333333333314
2021-01-20 05:30:00+00:00,Long Entry,
2021-01-20 05:45:00+00:00,Long Exit (TP),277.66666666666424
2021-01-20 06:00:00+00:00,Long Entry,
2021-01-20 06:45:00+00:00,Long Exit (TP),340.9333333333052
2021-01-20 07:00:00+00:00,Long Entry,
2021-01-20 08:00:00+00:00,Long Exit (SL),-245.9333333333052
2021-01-20 08:30:00+00:00,Long Entry,
2021-01-20 08:30:00+00:00,Long Exit (TP),409.79999999999563
2021-01-20 08:45:00+00:00,Long Entry,
2021-01-20 09:15:00+00:00,Long Exit,288.3333333333576
2021-01-20 09:15:00+00:00,Short Entry,
2021-01-20 09:30:00+00:00,Short Exit,-58.33333333335759
2021-01-20 09:30:00+00:00,Long Entry,
2021-01-20 10:30:00+00:00,Long Exit (TP),533.1333333333168
2021-01-20 11:15:00+00:00,Long Entry,
2021-01-20 11:30:00+00:00,Long Exit,103.33333333335759
2021-01-20 11:30:00+00:00,Short Entry,
2021-01-20 12:00:00+00:00,Short Exit,-23.333333333357587
2021-01-20 12:00:00+00:00,Long Entry,
2021-01-20 12:15:00+00:00,Long Exit,60.0
2021-01-20 12:15:00+00:00,Short Entry,
2021-01-20 12:30:00+00:00,Short Exit (SL),-198.13333333331684
2021-01-20 12:45:00+00:00,Long Entry,
2021-01-20 13:00:00+00:00,Long Exit (TP),326.13333333330957
2021-01-20 13:45:00+00:00,Long Entry,
2021-01-20 14:00:00+00:00,Long Exit (TP),324.33333333330665
2021-01-20 14:30:00+00:00,Long Entry,
2021-01-20 14:30:00+00:00,Long Exit (SL),-225.6000000000131
2021-01-20 14:45:00+00:00,Long Entry,
2021-01-20 15:00:00+00:00,Long Exit (TP),932.8666666666686
2021-01-20 16:30:00+00:00,Long Entry,
2021-01-20 18:15:00+00:00,Long Exit (TP),878.8666666666904
2021-01-20 18:45:00+00:00,Short Entry,
2021-01-20 19:00:00+00:00,Short Exit,1.6666666666787933
2021-01-20 19:00:00+00:00,Long Entry,
2021-01-20 19:15:00+00:00,Long Exit,-6.666666666678793
2021-01-20 19:15:00+00:00,Short Entry,
2021-01-20 19:15:00+00:00,Short Exit (SL),-400.6000000000131
2021-01-21 05:15:00+00:00,Short Entry,
2021-01-21 05:30:00+00:00,Short Exit,-36.66666666664241
2021-01-21 05:30:00+00:00,Long Entry,
2021-01-21 05:30:00+00:00,Long Exit (SL),-195.33333333332848
2021-01-21 05:45:00+00:00,Short Entry,
2021-01-21 06:15:00+00:00,Short Exit (TP),335.2666666666846
2021-01-21 07:15:00+00:00,Short Entry,
2021-01-21 07:45:00+00:00,Short Exit,-10.0
2021-01-21 07:45:00+00:00,Long Entry,
2021-01-21 08:15:00+00:00,Long Exit (SL),-216.13333333330957
2021-01-21 08:30:00+00:00,Short Entry,
2021-01-21 09:15:00+00:00,Short Exit,-96.6666666666788
2021-01-21 09:15:00+00:00,Long Entry,
2021-01-21 10:00:00+00:00,Long Exit (SL),-275.80000000001746
2021-01-21 10:45:00+00:00,Short Entry,
2021-01-21 10:45:00+00:00,Short Exit (SL),-199.00000000001455
2021-01-21 11:00:00+00:00,Long Entry,
2021-01-21 11:15:00+00:00,Long Exit,23.333333333321207
2021-01-21 11:15:00+00:00,Short Entry,
2021-01-21 11:30:00+00:00,Short Exit,-46.66666666664241
2021-01-21 11:30:00+00:00,Long Entry,
2021-01-21 11:45:00+00:00,Long Exit,88.3333333333212
2021-01-21 11:45:00+00:00,Short Entry,
2021-01-21 12:00:00+00:00,Short Exit (SL),-214.19999999998254
2021-01-21 12:30:00+00:00,Long Entry,
2021-01-21 12:30:00+00:00,Long Exit (SL),-198.13333333331684
2021-01-21 12:45:00+00:00,Short Entry,
2021-01-21 13:15:00+00:00,Short Exit,-41.66666666667879
2021-01-21 13:15:00+00:00,Long Entry,
2021-01-21 13:45:00+00:00,Long Exit,38.33333333335759
2021-01-21 13:45:00+00:00,Short Entry,
2021-01-21 13:45:00+00:00,Short Exit (TP),423.13333333331684
2021-01-21 14:00:00+00:00,Short Entry,
2021-01-21 14:30:00+00:00,Short Exit,-223.3333333333212
2021-01-21 14:30:00+00:00,Long Entry,
2021-01-21 14:30:00+00:00,Long Exit (SL),-403.5333333333256
2021-01-21 14:45:00+00:00,Short Entry,
2021-01-21 15:00:00+00:00,Short Exit,-75.0
2021-01-21 15:00:00+00:00,Long Entry,
2021-01-21 15:00:00+00:00,Long Exit (TP),1067.266666666692
2021-01-21 16:45:00+00:00,Short Entry,
2021-01-21 17:15:00+00:00,Short Exit (TP),807.400000000016
2021-01-21 17:45:00+00:00,Long Entry,
2021-01-21 18:30:00+00:00,Long Exit (TP),836.5333333333183
2021-01-21 18:45:00+00:00,Long Entry,
2021-01-21 18:45:00+00:00,Long Exit (SL),-324.6666666666715
2021-01-21 19:00:00+00:00,Short Entry,
2021-01-21 19:00:00+00:00,Short Exit (SL),-353.066666666673
2021-01-22 05:15:00+00:00,Short Entry,
2021-01-22 05:45:00+00:00,Short Exit (TP),257.7333333333081
2021-01-22 06:00:00+00:00,Short Entry,
2021-01-22 06:30:00+00:00,Short Exit (SL),-200.40000000000873
2021-01-22 07:15:00+00:00,Short Entry,
2021-01-22 08:15:00+00:00,Short Exit,55.0
2021-01-22 08:15:00+00:00,Long Entry,
2021-01-22 08:15:00+00:00,Long Exit (SL),-236.93333333332703
2021-01-22 08:30:00+00:00,Short Entry,
2021-01-22 09:00:00+00:00,Short Exit,-148.3333333333212
2021-01-22 09:00:00+00:00,Long Entry,
2021-01-22 09:30:00+00:00,Long Exit (SL),-296.73333333332266
2021-01-22 09:45:00+00:00,Short Entry,
2021-01-22 10:15:00+00:00,Short Exit (SL),-282.46666666669626
2021-01-22 10:30:00+00:00,Long Entry,
2021-01-22 10:45:00+00:00,Long Exit (SL),-302.53333333330374
2021-01-22 11:00:00+00:00,Short Entry,
2021-01-22 11:30:00+00:00,Short Exit,110.0
2021-01-22 11:30:00+00:00,Long Entry,
2021-01-22 11:45:00+00:00,Long Exit,76.6666666666788
2021-01-22 11:45:00+00:00,Short Entry,
2021-01-22 12:00:00+00:00,Short Exit (SL),-313.8000000000102
2021-01-22 12:30:00+00:00,Short Entry,
2021-01-22 13:00:00+00:00,Short Exit,63.33333333332121
2021-01-22 13:00:00+00:00,Long Entry,
2021-01-22 13:15:00+00:00,Long Exit,71.6666666666788
2021-01-22 13:15:00+00:00,Short Entry,
2021-01-22 13:30:00+00:00,Short Exit,-21.666666666678793
2021-01-22 13:30:00+00:00,Long Entry,
2021-01-22 14:15:00+00:00,Long Exit (TP),444.93333333331975
2021-01-22 14:30:00+00:00,Long Entry,
2021-01-22 14:45:00+00:00,Long Exit (TP),500.99999999998545
2021-01-22 15:00:00+00:00,Long Entry,
2021-01-22 15:15:00+00:00,Long Exit (SL),-551.2666666666701
2021-01-22 15:30:00+00:00,Short Entry,
2021-01-22 16:15:00+00:00,Short Exit,-73.3333333333212
2021-01-22 16:15:00+00:00,Long Entry,
2021-01-22 16:30:00+00:00,Long Exit,135.0
2021-01-22 16:30:00+00:00,Short Entry,
2021-01-22 17:00:00+00:00,Short Exit,-281.6666666666788
2021-01-22 17:00:00+00:00,Long Entry,
2021-01-22 17:45:00+00:00,Long Exit,6.666666666678793
2021-01-22 17:45:00+00:00,Short Entry,
2021-01-22 18:00:00+00:00,Short Exit (TP),521.3999999999942
2021-01-22 18:15:00+00:00,Short Entry,
2021-01-22 18:30:00+00:00,Short Exit,-170.0
2021-01-22 18:30:00+00:00,Long Entry,
2021-01-22 19:00:00+00:00,Long Exit,-46.66666666667879
2021-01-22 19:00:00+00:00,Short Entry,
2021-01-22 19:15:00+00:00,Short Exit,108.33333333335759
2021-01-22 19:15:00+00:00,Long Entry,
2021-01-22 19:45:00+00:00,Long Exit (TP),539.0666666666948
2021-01-22 20:00:00+00:00,Long Entry,
2021-01-22 20:00:00+00:00,Long Exit (SL),-361.59999999999854
2021-01-25 05:15:00+00:00,Long Entry,
2021-01-25 05:45:00+00:00,Long Exit (SL),-144.7333333333154
2021-01-25 06:00:00+00:00,Short Entry,
2021-01-25 06:45:00+00:00,Short Exit,15.0
2021-01-25 06:45:00+00:00,Long Entry,
2021-01-25 07:15:00+00:00,Long Exit,43.33333333332121
2021-01-25 07:15:00+00:00,Short Entry,
2021-01-25 07:30:00+00:00,Short Exit,-46.66666666664241
2021-01-25 07:30:00+00:00,Long Entry,
2021-01-25 07:45:00+00:00,Long Exit (TP),234.2666666666628
2021-01-25 08:00:00+00:00,Long Entry,
2021-01-25 08:15:00+00:00,Long Exit,106.66666666664241
2021-01-25 08:15:00+00:00,Short Entry,
2021-01-25 08:45:00+00:00,Short Exit,-33.33333333332121
2021-01-25 08:45:00+00:00,Long Entry,
2021-01-25 09:00:00+00:00,Long Exit (TP),320.40000000000873
2021-01-25 10:00:00+00:00,Short Entry,
2021-01-25 10:30:00+00:00,Short Exit,36.66666666667879
2021-01-25 10:30:00+00:00,Long Entry,
2021-01-25 11:30:00+00:00,Long Exit,-118.33333333335759
2021-01-25 11:30:00+00:00,Short Entry,
2021-01-25 11:45:00+00:00,Short Exit,-21.666666666642413
2021-01-25 11:45:00+00:00,Long Entry,
2021-01-25 11:45:00+00:00,Long Exit (SL),-121.93333333332703
2021-01-25 12:00:00+00:00,Short Entry,
2021-01-25 12:00:00+00:00,Short Exit (SL),-206.13333333330957
2021-01-25 12:15:00+00:00,Long Entry,
2021-01-25 12:30:00+00:00,Long Exit,38.33333333332121
2021-01-25 12:30:00+00:00,Short Entry,
2021-01-25 14:15:00+00:00,Short Exit,70.0
2021-01-25 14:15:00+00:00,Long Entry,
2021-01-25 14:30:00+00:00,Long Exit (TP),458.1999999999971
2021-01-25 14:45:00+00:00,Long Entry,
2021-01-25 15:15:00+00:00,Long Exit,73.3333333333212
2021-01-25 15:15:00+00:00,Short Entry,
2021-01-25 15:45:00+00:00,Short Exit (TP),992.2666666666919
2021-01-25 17:30:00+00:00,Short Entry,
2021-01-25 17:45:00+00:00,Short Exit (SL),-1307.8666666666686
2021-01-25 18:00:00+00:00,Long Entry,
2021-01-25 19:15:00+00:00,Long Exit,-313.3333333333212
2021-01-25 19:15:00+00:00,Short Entry,
2021-01-25 19:45:00+00:00,Short Exit,-413.3333333333576
2021-01-25 19:45:00+00:00,Long Entry,
2021-01-25 20:00:00+00:00,Long Exit (SL),-600.8666666666613
2021-01-26 05:15:00+00:00,Long Entry,
2021-01-26 06:15:00+00:00,Long Exit,133.3333333333576
2021-01-26 06:15:00+00:00,Short Entry,
2021-01-26 06:30:00+00:00,Short Exit,-130.0
2021-01-26 06:30:00+00:00,Long Entry,
2021-01-26 06:30:00+00:00,Long Exit (SL),-250.53333333333285
2021-01-26 07:00:00+00:00,Short Entry,
2021-01-26 07:00:00+00:00,Short Exit (SL),-283.6000000000058
2021-01-26 07:15:00+00:00,Long Entry,
2021-01-26 07:45:00+00:00,Long Exit,70.0
2021-01-26 07:45:00+00:00,Short Entry,
2021-01-26 08:00:00+00:00,Short Exit,-35.0
2021-01-26 08:00:00+00:00,Long Entry,
2021-01-26 08:30:00+00:00,Long Exit (TP),493.5333333333256
2021-01-26 10:15:00+00:00,Long Entry,
2021-01-26 10:45:00+00:00,Long Exit,108.33333333335759
2021-01-26 10:45:00+00:00,Short Entry,
2021-01-26 11:15:00+00:00,Short Exit (SL),-241.46666666667443
2021-01-26 11:30:00+00:00,Long Entry,
2021-01-26 11:45:00+00:00,Long Exit (TP),383.13333333331684
2021-01-26 13:00:00+00:00,Short Entry,
2021-01-26 13:30:00+00:00,Short Exit,83.3333333333212
2021-01-26 13:30:00+00:00,Long Entry,
2021-01-26 14:00:00+00:00,Long Exit (TP),491.59999999999854
2021-01-26 14:30:00+00:00,Long Entry,
2021-01-26 14:30:00+00:00,Long Exit (SL),-285.1333333333241
2021-01-26 14:45:00+00:00,Short Entry,
2021-01-26 15:00:00+00:00,Short Exit,-20.0
2021-01-26 15:00:00+00:00,Long Entry,
2021-01-26 16:00:00+00:00,Long Exit (TP),1247.6666666666642
2021-01-26 16:15:00+00:00,Short Entry,
2021-01-26 18:00:00+00:00,Short Exit,418.3333333333576
2021-01-26 18:00:00+00:00,Long Entry,
2021-01-26 18:30:00+00:00,Long Exit (TP),692.6666666666642
2021-01-26 19:45:00+00:00,Short Entry,
2021-01-26 20:00:00+00:00,Short Exit,85.0
2021-01-26 20:00:00+00:00,Long Entry,
2021-01-26 20:45:00+00:00,Long Exit (SL),-375.7333333333372
2021-01-27 05:15:00+00:00,Long Entry,
2021-01-27 05:30:00+00:00,Long Exit,73.3333333333212
2021-01-27 05:30:00+00:00,Short Entry,
2021-01-27 05:45:00+00:00,Short Exit (SL),-196.5333333333183
2021-01-27 06:00:00+00:00,Long Entry,
2021-01-27 06:45:00+00:00,Long Exit (SL),-215.13333333332412
2021-01-27 07:00:00+00:00,Short Entry,
2021-01-27 08:00:00+00:00,Short Exit,68.3333333333212
2021-01-27 08:00:00+00:00,Long Entry,
2021-01-27 08:00:00+00:00,Long Exit (SL),-162.46666666669626
2021-01-27 08:30:00+00:00,Short Entry,
2021-01-27 08:30:00+00:00,Short Exit (SL),-245.53333333333285
2021-01-27 08:45:00+00:00,Long Entry,
2021-01-27 09:00:00+00:00,Long Exit,56.66666666664241
2021-01-27 09:00:00+00:00,Short Entry,
2021-01-27 09:00:00+00:00,Short Exit (SL),-284.13333333333867
2021-01-27 09:15:00+00:00,Long Entry,
2021-01-27 09:30:00+00:00,Long Exit,55.0
2021-01-27 09:30:00+00:00,Short Entry,
2021-01-27 10:30:00+00:00,Short Exit,70.0
2021-01-27 10:30:00+00:00,Long Entry,
2021-01-27 10:45:00+00:00,Long Exit,86.6666666666788
2021-01-27 10:45:00+00:00,Short Entry,
2021-01-27 11:00:00+00:00,Short Exit (TP),432.1333333333314
2021-01-27 11:30:00+00:00,Long Entry,
2021-01-27 11:30:00+00:00,Long Exit (SL),-342.20000000001164
2021-01-27 12:00:00+00:00,Short Entry,
2021-01-27 12:15:00+00:00,Short Exit (TP),1032.3333333333358
2021-01-27 12:30:00+00:00,Short Entry,
2021-01-27 14:00:00+00:00,Short Exit,425.0
2021-01-27 14:00:00+00:00,Long Entry,
2021-01-27 14:15:00+00:00,Long Exit,171.6666666666788
2021-01-27 14:15:00+00:00,Short Entry,
2021-01-27 14:30:00+00:00,Short Exit,-96.6666666666788
2021-01-27 14:30:00+00:00,Long Entry,
2021-01-27 14:30:00+00:00,Long Exit (SL),-664.6666666666715
2021-01-27 14:45:00+00:00,Short Entry,
2021-01-27 15:15:00+00:00,Short Exit,-633.3333333333212
2021-01-27 15:15:00+00:00,Long Entry,
2021-01-27 16:30:00+00:00,Long Exit (SL),-1203.9333333333343
2021-01-27 17:30:00+00:00,Long Entry,
2021-01-27 18:45:00+00:00,Long Exit,278.3333333333212
2021-01-27 18:45:00+00:00,Short Entry,
2021-01-27 19:15:00+00:00,Short Exit,-158.3333333333212
2021-01-27 19:15:00+00:00,Long Entry,
2021-01-27 19:15:00+00:00,Long Exit (SL),-834.9333333333198
2021-01-27 20:00:00+00:00,Short Entry,
2021-01-27 20:30:00+00:00,Short Exit (TP),2179.9333333333198
2021-01-28 06:00:00+00:00,Short Entry,
2021-01-28 07:00:00+00:00,Short Exit (TP),756.933333333327
2021-01-28 07:15:00+00:00,Short Entry,
2021-01-28 07:30:00+00:00,Short Exit (TP),831.8666666666832
2021-01-28 07:45:00+00:00,Short Entry,
2021-01-28 07:45:00+00:00,Short Exit (SL),-612.5333333333037
2021-01-28 08:00:00+00:00,Long Entry,
2021-01-28 08:30:00+00:00,Long Exit (SL),-681.6666666666788
2021-01-28 09:00:00+00:00,Short Entry,
2021-01-28 10:15:00+00:00,Short Exit,-161.6666666666788
2021-01-28 10:15:00+00:00,Long Entry,
2021-01-28 11:00:00+00:00,Long Exit,-375.0
2021-01-28 11:00:00+00:00,Short Entry,
2021-01-28 11:15:00+00:00,Short Exit (SL),-689.5999999999913
2021-01-28 11:30:00+00:00,Long Entry,
2021-01-28 13:00:00+00:00,Long Exit (SL),-651.1333333333096
2021-01-28 13:15:00+00:00,Short Entry,
2021-01-28 13:30:00+00:00,Short Exit,6.6666666666424135
2021-01-28 13:30:00+00:00,Long Entry,
2021-01-28 13:30:00+00:00,Long Exit (TP),1257.9333333333125
2021-01-28 14:45:00+00:00,Long Entry,
2021-01-28 16:00:00+00:00,Long Exit (TP),2266.933333333327
2021-01-28 16:30:00+00:00,Short Entry,
2021-01-28 17:00:00+00:00,Short Exit (SL),-1005.2666666666846
2021-01-28 18:15:00+00:00,Long Entry,
2021-01-28 19:15:00+00:00,Long Exit,135.0
2021-01-28 19:15:00+00:00,Short Entry,
2021-01-28 19:45:00+00:00,Short Exit (TP),1015.9333333333052
2021-01-29 05:15:00+00:00,Long Entry,
2021-01-29 05:15:00+00:00,Long Exit (SL),-605.8000000000175
2021-01-29 05:30:00+00:00,Short Entry,
2021-01-29 05:45:00+00:00,Short Exit (SL),-632.2666666666919
2021-01-29 06:00:00+00:00,Long Entry,
2021-01-29 06:15:00+00:00,Long Exit,320.0
2021-01-29 06:15:00+00:00,Short Entry,
2021-01-29 06:30:00+00:00,Short Exit (SL),-598.5333333333256
2021-01-29 08:30:00+00:00,Long Entry,
2021-01-29 10:15:00+00:00,Long Exit (SL),-922.400000000016
2021-01-29 11:30:00+00:00,Long Entry,
2021-01-29 13:00:00+00:00,Long Exit (SL),-784.3999999999869
2021-01-29 14:30:00+00:00,Short Entry,
2021-01-29 14:30:00+00:00,Short Exit (TP),1218.3333333333212
2021-01-29 14:45:00+00:00,Short Entry,
2021-01-29 15:00:00+00:00,Short Exit,-276.6666666666424
2021-01-29 15:00:00+00:00,Long Entry,
2021-01-29 15:45:00+00:00,Long Exit,-583.3333333333576
2021-01-29 15:45:00+00:00,Short Entry,
2021-01-29 16:00:00+00:00,Short Exit,30.0
2021-01-29 16:00:00+00:00,Long Entry,
2021-01-29 16:15:00+00:00,Long Exit (SL),-1567.6666666666642
2021-01-29 17:45:00+00:00,Short Entry,
2021-01-29 19:15:00+00:00,Short Exit,-408.3333333333576
2021-01-29 19:15:00+00:00,Long Entry,
2021-01-29 19:45:00+00:00,Long Exit,500.0
2021-01-29 19:45:00+00:00,Short Entry,
2021-01-29 20:00:00+00:00,Short Exit (SL),-1170.3333333333285
2021-02-01 05:30:00+00:00,Short Entry,
2021-02-01 05:45:00+00:00,Short Exit,-43.33333333332121
2021-02-01 05:45:00+00:00,Long Entry,
2021-02-01 06:30:00+00:00,Long Exit,-143.3333333333212
2021-02-01 06:30:00+00:00,Short Entry,
2021-02-01 06:45:00+00:00,Short Exit,-20.0
2021-02-01 06:45:00+00:00,Long Entry,
2021-02-01 07:00:00+00:00,Long Exit,51.66666666664241
2021-02-01 07:00:00+00:00,Short Entry,
2021-02-01 07:00:00+00:00,Short Exit (TP),516.4666666666744
2021-02-01 07:15:00+00:00,Short Entry,
2021-02-01 07:15:00+00:00,Short Exit (SL),-526.1333333333096
2021-02-01 08:15:00+00:00,Long Entry,
2021-02-01 08:30:00+00:00,Long Exit,163.3333333333576
2021-02-01 08:30:00+00:00,Short Entry,
2021-02-01 08:45:00+00:00,Short Exit (SL),-736.4666666666744
2021-02-01 09:00:00+00:00,Long Entry,
2021-02-01 09:45:00+00:00,Long Exit,-201.6666666666424
2021-02-01 09:45:00+00:00,Short Entry,
2021-02-01 10:15:00+00:00,Short Exit,-143.3333333333576
2021-02-01 10:15:00+00:00,Long Entry,
2021-02-01 10:30:00+00:00,Long Exit,71.6666666666788
2021-02-01 10:30:00+00:00,Short Entry,
2021-02-01 11:15:00+00:00,Short Exit (SL),-429.19999999998254
2021-02-01 11:30:00+00:00,Long Entry,
2021-02-01 11:45:00+00:00,Long Exit,146.6666666666424
2021-02-01 11:45:00+00:00,Short Entry,
2021-02-01 12:30:00+00:00,Short Exit,111.6666666666788
2021-02-01 12:30:00+00:00,Long Entry,
2021-02-01 13:00:00+00:00,Long Exit,-10.0
2021-02-01 13:00:00+00:00,Short Entry,
2021-02-01 13:45:00+00:00,Short Exit,31.666666666678793
2021-02-01 13:45:00+00:00,Long Entry,
2021-02-01 14:00:00+00:00,Long Exit,46.66666666664241
2021-02-01 14:00:00+00:00,Short Entry,
2021-02-01 14:30:00+00:00,Short Exit,-15.0
2021-02-01 14:30:00+00:00,Long Entry,
2021-02-01 14:30:00+00:00,Long Exit (TP),602.7333333333081
2021-02-01 15:00:00+00:00,Short Entry,
2021-02-01 15:15:00+00:00,Short Exit,-133.3333333333212
2021-02-01 15:15:00+00:00,Long Entry,
2021-02-01 15:30:00+00:00,Long Exit (TP),1743.199999999997
2021-02-01 18:45:00+00:00,Short Entry,
2021-02-01 19:00:00+00:00,Short Exit,-118.3333333333212
2021-02-01 19:00:00+00:00,Long Entry,
2021-02-01 19:15:00+00:00,Long Exit,-13.333333333357587
2021-02-01 19:15:00+00:00,Short Entry,
2021-02-01 19:30:00+00:00,Short Exit,-80.0
2021-02-01 19:30:00+00:00,Long Entry,
2021-02-01 20:00:00+00:00,Long Exit,36.66666666667879
2021-02-01 20:00:00+00:00,Short Entry,
2021-02-01 21:00:00+00:00,Short Exit (TP),845.8000000000175
2021-02-02 05:30:00+00:00,Short Entry,
2021-02-02 06:00:00+00:00,Short Exit (SL),-321.8000000000029
2021-02-02 06:30:00+00:00,Short Entry,
2021-02-02 07:00:00+00:00,Short Exit,-73.33333333335759
2021-02-02 07:00:00+00:00,Long Entry,
2021-02-02 07:15:00+00:00,Long Exit,81.6666666666788
2021-02-02 07:15:00+00:00,Short Entry,
2021-02-02 08:00:00+00:00,Short Exit (SL),-341.59999999999854
2021-02-02 08:30:00+00:00,Long Entry,
2021-02-02 08:45:00+00:00,Long Exit,201.6666666666788
2021-02-02 08:45:00+00:00,Short Entry,
2021-02-02 09:00:00+00:00,Short Exit,38.33333333332121
2021-02-02 09:00:00+00:00,Long Entry,
2021-02-02 09:30:00+00:00,Long Exit (TP),629.533333333311
2021-02-02 10:15:00+00:00,Long Entry,
2021-02-02 10:30:00+00:00,Long Exit,101.6666666666788
2021-02-02 10:30:00+00:00,Short Entry,
2021-02-02 10:30:00+00:00,Short Exit (SL),-291.86666666668316
2021-02-02 10:45:00+00:00,Long Entry,
2021-02-02 11:15:00+00:00,Long Exit (SL),-339.59999999999127
2021-02-02 11:30:00+00:00,Short Entry,
2021-02-02 12:15:00+00:00,Short Exit,118.33333333335759
2021-02-02 12:15:00+00:00,Long Entry,
2021-02-02 12:45:00+00:00,Long Exit,-3.3333333333575865
2021-02-02 12:45:00+00:00,Short Entry,
2021-02-02 13:15:00+00:00,Short Exit,-80.0
2021-02-02 13:15:00+00:00,Long Entry,
2021-02-02 13:30:00+00:00,Long Exit,33.33333333335759
2021-02-02 13:30:00+00:00,Short Entry,
2021-02-02 13:30:00+00:00,Short Exit (SL),-321.0666666666657
2021-02-02 13:45:00+00:00,Long Entry,
2021-02-02 14:00:00+00:00,Long Exit (SL),-364.0666666666948
2021-02-02 14:15:00+00:00,Short Entry,
2021-02-02 14:30:00+00:00,Short Exit,-36.66666666667879
2021-02-02 14:30:00+00:00,Long Entry,
2021-02-02 14:30:00+00:00,Long Exit (TP),644.0000000000146
2021-02-02 14:45:00+00:00,Long Entry,
2021-02-02 15:15:00+00:00,Long Exit (TP),1019.3999999999869
2021-02-02 16:00:00+00:00,Long Entry,
2021-02-02 17:15:00+00:00,Long Exit (TP),1242.8666666666686
2021-02-02 17:45:00+00:00,Long Entry,
2021-02-02 18:15:00+00:00,Long Exit (SL),-371.8000000000029
2021-02-02 18:30:00+00:00,Short Entry,
2021-02-02 18:30:00+00:00,Short Exit (SL),-434.7333333333154
2021-02-02 19:45:00+00:00,Long Entry,
2021-02-02 20:30:00+00:00,Long Exit (SL),-421.1999999999898
2021-02-03 05:15:00+00:00,Short Entry,
2021-02-03 05:15:00+00:00,Short Exit (SL),-191.6666666666788
2021-02-03 05:30:00+00:00,Long Entry,
2021-02-03 06:15:00+00:00,Long Exit (TP),409.19999999998254
2021-02-03 06:30:00+00:00,Long Entry,
2021-02-03 06:45:00+00:00,Long Exit,76.66666666664241
2021-02-03 06:45:00+00:00,Short Entry,
2021-02-03 07:00:00+00:00,Short Exit,-58.33333333332121
2021-02-03 07:00:00+00:00,Long Entry,
2021-02-03 07:15:00+00:00,Long Exit,85.0
2021-02-03 07:15:00+00:00,Short Entry,
2021-02-03 07:30:00+00:00,Short Exit,-63.33333333332121
2021-02-03 07:30:00+00:00,Long Entry,
2021-02-03 07:45:00+00:00,Long Exit,-40.0
2021-02-03 07:45:00+00:00,Short Entry,
2021-02-03 07:45:00+00:00,Short Exit (SL),-175.86666666666133
2021-02-03 08:00:00+00:00,Long Entry,
2021-02-03 08:15:00+00:00,Long Exit,36.66666666667879
2021-02-03 08:15:00+00:00,Short Entry,
2021-02-03 09:15:00+00:00,Short Exit (TP),678.9333333333343
2021-02-03 09:45:00+00:00,Short Entry,
2021-02-03 10:30:00+00:00,Short Exit,6.666666666678793
2021-02-03 10:30:00+00:00,Long Entry,
2021-02-03 10:45:00+00:00,Long Exit (TP),460.80000000001746
2021-02-03 11:15:00+00:00,Short Entry,
2021-02-03 11:45:00+00:00,Short Exit (SL),-290.9333333333052
2021-02-03 12:00:00+00:00,Long Entry,
